event	samp1_inclusion	samp1_exclusion	samp2_inclusion	sampe2_exclusion	pvalue	42MGBA_42MGBAres.adj.pval
ENSG00000054118.14;SE:chr1:36301696-36303795:36304567-36303795:+	654.0	2537.0	605.0	2113.0	0.10404247911941623	1.0
ENSG00000054118.14;SE:chr1:36224505-36224970:36225102-36259381:+	9.0	763.0	7.0	680.0	0.8078833042912044	1.0
ENSG00000134690.10;SE:chr1:37700521-37701753:37701818-37703251:+	144.0	4.0	173.0	7.0	0.7599094195106242	1.0
ENSG00000134690.10;SE:chr1:37701818-37703251:37703347-37705440:+	144.0	9.0	173.0	8.0	0.6212629557559627	1.0
ENSG00000134690.10;SE:chr1:37705567-37706977:37707064-37708321:+	173.0	4.0	192.0	4.0	1.0	1.0
ENSG00000134690.10;SE:chr1:37692784-37692523:37692784-37692904:+	101.0	61.0	136.0	55.0	0.08833507634294283	1.0
ENSG00000183520.11;SE:chr1:38012865-38016358:38016420-38017667:+	123.0	60.0	185.0	82.0	0.6799819484020191	1.0
ENSG00000183520.11;SE:chr1:38019383-38022698:38022809-38023544:+	179.0	4.0	260.0	7.0	1.0	1.0
ENSG00000183520.11;SE:chr1:38012865-38012765:38012865-38016358:+	61.0	62.0	101.0	84.0	0.4159875055384148	1.0
ENSG00000183520.11;SE:chr1:38022809-38023544:38023803-38023544:+	61.0	119.0	101.0	166.0	0.4230657311678202	1.0
ENSG00000127603.25;SE:chr1:39480009-39480919:39481030-39484600:+	23.0	39.0	59.0	82.0	0.5393667845305946	1.0
ENSG00000084072.16;SE:chr1:39741409-39741894:39741921-39743215:+	331.0	4.0	198.0	2.0	1.0	1.0
ENSG00000084072.16;SE:chr1:39743924-39745374:39745498-39748902:+	319.0	7.0	191.0	2.0	0.4951850082498492	1.0
ENSG00000084072.16;SE:chr1:39753052-39753286:39753707-39753286:+	46.0	286.0	33.0	188.0	0.8041883107802215	1.0
ENSG00000131236.16;SE:chr1:40064559-40066214:40066320-40067539:+	330.0	7.0	423.0	14.0	0.38011076843211955	1.0
ENSG00000131236.16;SE:chr1:40067717-40069689:40069874-40070158:+	318.0	8.0	418.0	11.0	1.0	1.0
ENSG00000131236.16;SE:chr1:40070979-40071449:40072535-40071449:+	13.0	326.0	22.0	410.0	0.4868640933779932	1.0
ENSG00000131236.16;SE:chr1:40070979-40071449:40072261-40071449:+	155.0	184.0	203.0	229.0	0.7711171608554677	1.0
ENSG00000131236.16;SE:chr1:40040801-40040757:40040801-40059336:+	144.0	6.0	182.0	10.0	0.797353126907608	1.0
ENSG00000131236.16;SE:chr1:40070979-40071449:40072565-40071449:+	4.0	335.0	5.0	427.0	1.0	1.0
ENSG00000131236.16;SE:chr1:40040783-40041428:40041493-40059333:+	25.0	27.0	20.0	34.0	0.32599608661165913	1.0
ENSG00000131236.16;SE:chr1:40040801-40041428:40041493-40059336:+	11.0	150.0	19.0	192.0	0.5650282516703147	1.0
ENSG00000131236.16;SE:chr1:40070979-40071449:40072325-40071449:+	11.0	328.0	19.0	413.0	0.457458873658649	1.0
ENSG00000131236.16;SE:chr1:40040801-40040757:40040801-40059333:+	25.0	12.0	33.0	9.0	0.31403776193859934	1.0
ENSG00000131236.16;SE:chr1:40040801-40041428:40041493-40059333:+	8.0	37.0	7.0	42.0	0.7798200293526184	1.0
ENSG00000084073.8;SE:chr1:40272035-40281342:40281527-40285924:+	197.0	29.0	342.0	53.0	0.9022172085872904	1.0
ENSG00000084073.8;SE:chr1:40286029-40290853:40290997-40292444:+	216.0	14.0	385.0	15.0	0.2352474736985078	1.0
ENSG00000084070.11;SE:chr1:40417096-40421975:40422117-40421975:+	1.0	59.0	5.0	74.0	0.23516916367443444	1.0
ENSG00000066136.20;SE:chr1:40691867-40691703:40691867-40738835:+	24.0	167.0	9.0	142.0	0.04355652732624799	1.0
ENSG00000066136.20;SE:chr1:40753246-40758123:40758294-40762887:+	38.0	4.0	32.0	0.0	0.12853003495488505	1.0
ENSG00000066136.20;SE:chr1:40763046-40766595:40766703-40769355:+	155.0	6.0	130.0	5.0	1.0	1.0
ENSG00000066136.20;SE:chr1:40769415-40770708:40771105-40770708:+	15.0	146.0	6.0	96.0	0.35974414861227966	1.0
ENSG00000066136.20;SE:chr1:40763046-40766601:40766703-40769355:+	29.0	6.0	16.0	5.0	0.7297135430502535	1.0
ENSG00000066136.20;SE:chr1:40753246-40758120:40758294-40762887:+	161.0	4.0	125.0	0.0	0.13672365497929365	1.0
ENSG00000066136.20;SE:chr1:40769415-40770708:40771601-40770708:+	9.0	152.0	3.0	99.0	0.37865131597672447	1.0
ENSG00000066136.20;SE:chr1:40766703-40766917:40766974-40769355:+	13.0	184.0	6.0	146.0	0.3453066371100009	1.0
ENSG00000066136.20;SE:chr1:40769415-40770711:40771105-40770711:+	10.0	11.0	16.0	19.0	1.0	1.0
ENSG00000066136.20;SE:chr1:40691867-40712686:40712821-40738835:+	4.0	191.0	2.0	151.0	0.6985056785167088	1.0
ENSG00000171793.14;SE:chr1:40997526-41001028:41001117-41002159:+	363.0	10.0	168.0	3.0	0.7633777242985246	1.0
ENSG00000171793.14;SE:chr1:40979829-40980885:40981043-40983277:+	22.0	340.0	16.0	155.0	0.2061906523736448	1.0
ENSG00000171793.14;SE:chr1:41006094-41007448:41007545-41008658:+	353.0	42.0	173.0	11.0	0.08791793259040188	1.0
ENSG00000171960.10;SE:chr1:42658512-42658422:42658512-42658843:+	131.0	29.0	51.0	14.0	0.5772786852867704	1.0
ENSG00000171960.10;SE:chr1:42658908-42659227:42659251-42659521:+	168.0	4.0	79.0	2.0	1.0	1.0
ENSG00000171960.10;SE:chr1:42667440-42675287:42675327-42676583:+	4.0	176.0	2.0	72.0	1.0	1.0
ENSG00000065978.18;SE:chr1:42696944-42697179:42697262-42700780:+	3825.0	1510.0	2449.0	1060.0	0.05550931995695123	1.0
ENSG00000065978.18;SE:chr1:42701046-42701980:42702264-42701980:+	153.0	5159.0	99.0	3396.0	0.9479362341324773	1.0
ENSG00000065978.18;SE:chr1:42697262-42700780:42700837-42700780:+	9.0	3816.0	6.0	2443.0	1.0	1.0
ENSG00000283580.3;SE:chr1:42767390-42767508:42767624-42773562:+	40.0	13.0	21.0	11.0	0.33452143568800985	1.0
ENSG00000283580.3;SE:chr1:42774868-42775208:42775527-42775208:+	40.0	13.0	21.0	11.0	0.33452143568800985	1.0
ENSG00000117399.13;SE:chr1:43359006-43358980:43359006-43359166:+	16.0	212.0	7.0	104.0	1.0	1.0
ENSG00000117399.13;SE:chr1:43359638-43359724:43359821-43359968:+	235.0	10.0	121.0	4.0	0.7801698652581217	1.0
ENSG00000117399.13;SE:chr1:43360389-43360498:43360593-43360732:+	281.0	23.0	150.0	19.0	0.18154397230945424	1.0
ENSG00000117399.13;SE:chr1:43362312-43362950:43363165-43362950:+	144.0	145.0	52.0	111.0	0.00024824421464225265	0.9760389446649428
ENSG00000117399.13;SE:chr1:43359006-43358981:43359006-43359166:+	128.0	100.0	45.0	66.0	0.007825958994058526	1.0
ENSG00000117399.13;SE:chr1:43360961-43361119:43361245-43362194:+	252.0	14.0	137.0	9.0	0.8229156405172386	1.0
ENSG00000066135.12;SE:chr1:43704112-43704229:43705472-43704229:+	47.0	32.0	48.0	28.0	0.7417454497118239	1.0
ENSG00000066135.12;SE:chr1:43653313-43653662:43653799-43655590:+	17.0	51.0	11.0	43.0	0.6657208798179091	1.0
ENSG00000117408.10;SE:chr1:43947684-43949416:43950153-43956319:+	54.0	4.0	39.0	5.0	0.4943787956850748	1.0
ENSG00000117408.10;SE:chr1:43961262-43964268:43964321-43966574:+	61.0	4.0	43.0	5.0	0.4914888537050219	1.0
ENSG00000117410.13;SE:chr1:43976379-43976589:43976659-43976772:+	200.0	9.0	120.0	4.0	0.7736610637704526	1.0
ENSG00000117410.13;SE:chr1:43976659-43976772:43976824-43977025:+	206.0	16.0	123.0	7.0	0.6559988986817082	1.0
ENSG00000117410.13;SE:chr1:43975107-43975799:43975848-43976089:+	66.0	104.0	34.0	60.0	0.6930171101632495	1.0
ENSG00000117410.13;SE:chr1:43975107-43974966:43975107-43976089:+	95.0	9.0	56.0	4.0	0.7700996810484804	1.0
ENSG00000117410.13;SE:chr1:43975107-43974966:43975107-43975799:+	18.0	70.0	11.0	39.0	0.8310862297840418	1.0
ENSG00000117410.13;SE:chr1:43977216-43977980:43978264-43977980:+	18.0	182.0	11.0	107.0	1.0	1.0
ENSG00000178028.13;SE:chr1:44213527-44213470:44213527-44213708:+	40.0	10.0	27.0	12.0	0.3228487898740462	1.0
ENSG00000178028.13;SE:chr1:44213858-44214349:44214441-44214702:+	106.0	3.0	97.0	4.0	0.7129787846976372	1.0
ENSG00000178028.13;SE:chr1:44214441-44214538:44214616-44214702:+	5.0	106.0	3.0	97.0	0.7243461919093415	1.0
ENSG00000142945.12;SE:chr1:44740002-44740912:44741007-44747383:+	156.0	5.0	86.0	8.0	0.07669100548613783	1.0
ENSG00000142945.12;SE:chr1:44750564-44753131:44753254-44753732:+	144.0	34.0	94.0	12.0	0.09710524567505377	1.0
ENSG00000142945.12;SE:chr1:44760484-44760591:44760702-44761915:+	223.0	9.0	145.0	2.0	0.21430896426669127	1.0
ENSG00000142945.12;SE:chr1:44753833-44754749:44754845-44755928:+	179.0	7.0	106.0	5.0	0.767350043979254	1.0
ENSG00000142945.12;SE:chr1:44766949-44767096:44767761-44767096:+	102.0	138.0	70.0	80.0	0.463386044590377	1.0
ENSG00000142945.12;SE:chr1:44756237-44754019:44756237-44757555:+	5.0	217.0	9.0	126.0	0.0487272502270645	1.0
ENSG00000142937.11;SE:chr1:44776140-44776674:44776774-44777613:+	515.0	23.0	323.0	14.0	1.0	1.0
ENSG00000142937.11;SE:chr1:44776774-44777613:44777789-44777999:+	420.0	21.0	292.0	6.0	0.07028618404597148	1.0
ENSG00000142937.11;SE:chr1:44777789-44777999:44778129-44778575:+	602.0	31.0	420.0	17.0	0.4571551678507425	1.0
ENSG00000142937.11;SE:chr1:44778129-44778575:44778703-44778575:+	399.0	364.0	259.0	231.0	0.8620552171156155	1.0
ENSG00000142937.11;SE:chr1:44775600-44775573:44775600-44776033:+	395.0	265.0	266.0	133.0	0.030670547040043343	1.0
ENSG00000142937.11;SE:chr1:44775600-44776033:44776140-44776674:+	613.0	53.0	360.0	42.0	0.18328480658607557	1.0
ENSG00000142937.11;SE:chr1:44776140-44776674:44776714-44777613:+	89.0	23.0	65.0	14.0	0.7115776577379336	1.0
ENSG00000142937.11;SE:chr1:44776774-44777613:44777737-44777999:+	77.0	21.0	41.0	6.0	0.2585994810620801	1.0
ENSG00000142937.11;SE:chr1:44775600-44776674:44776774-44777613:+	53.0	14.0	42.0	15.0	0.5272032457046035	1.0
ENSG00000142937.11;SE:chr1:44775600-44776033:44776140-44777613:+	23.0	14.0	14.0	15.0	0.32105339535742977	1.0
ENSG00000126088.13;SE:chr1:45012285-45012248:45012285-45012856:+	10.0	98.0	4.0	66.0	0.57028208796741	1.0
ENSG00000126088.13;SE:chr1:45013019-45013135:45013215-45013291:+	352.0	15.0	184.0	13.0	0.22301766196580136	1.0
ENSG00000126088.13;SE:chr1:45014070-45014438:45014576-45014735:+	420.0	5.0	222.0	0.0	0.17092241342799946	1.0
ENSG00000126088.13;SE:chr1:45014836-45014939:45015006-45015336:+	419.0	11.0	229.0	6.0	1.0	1.0
ENSG00000126088.13;SE:chr1:45013215-45013291:45013354-45013593:+	298.0	21.0	163.0	7.0	0.3114401611738225	1.0
ENSG00000126088.13;SE:chr1:45012285-45012253:45012285-45012856:+	50.0	58.0	35.0	35.0	0.6478607414193697	1.0
ENSG00000126088.13;SE:chr1:45012285-45012253:45012285-45012906:+	217.0	98.0	110.0	37.0	0.22697949187769245	1.0
ENSG00000126088.13;SE:chr1:45015006-45015336:45015572-45015336:+	217.0	202.0	110.0	119.0	0.3672507039931622	1.0
ENSG00000132773.11;SE:chr1:45341343-45341472:45341569-45341948:+	101.0	4.0	64.0	3.0	1.0	1.0
ENSG00000117448.13;SE:chr1:45551155-45552435:45552563-45561788:+	121.0	170.0	86.0	154.0	0.18126623656267296	1.0
ENSG00000117448.13;SE:chr1:45552563-45561788:45561878-45566568:+	121.0	4.0	86.0	2.0	1.0	1.0
ENSG00000117448.13;SE:chr1:45561878-45566568:45566688-45566868:+	287.0	1.0	232.0	4.0	0.17981932500014017	1.0
ENSG00000117448.13;SE:chr1:45566688-45566868:45567020-45567981:+	262.0	3.0	224.0	4.0	0.7089974519247307	1.0
ENSG00000117448.13;SE:chr1:45568999-45569142:45569229-45569890:+	301.0	3.0	248.0	6.0	0.3122895905595545	1.0
ENSG00000117448.13;SE:chr1:45568177-45568484:45568684-45568926:+	163.0	134.0	158.0	78.0	0.005698887911744605	1.0
ENSG00000117448.13;SE:chr1:45569229-45569890:45570047-45569890:+	32.0	284.0	21.0	237.0	0.46980302775374133	1.0
ENSG00000117448.13;SE:chr1:45551155-45561788:45561878-45566568:+	169.0	38.0	150.0	31.0	0.7910926821132361	1.0
ENSG00000117448.13;SE:chr1:45550876-45550843:45550876-45550965:+	99.0	164.0	103.0	94.0	0.0023423600698631915	0.9999999999999993
ENSG00000117448.13;SE:chr1:45551155-45552435:45552563-45566568:+	4.0	38.0	2.0	31.0	0.6889401073850253	1.0
ENSG00000132780.16;SE:chr1:45584205-45591222:45591270-45602254:+	438.0	15.0	157.0	2.0	0.262173033849264	1.0
ENSG00000132780.16;SE:chr1:45591270-45602254:45602365-45604935:+	444.0	7.0	161.0	0.0	0.1986396263978254	1.0
ENSG00000132780.16;SE:chr1:45606591-45607320:45608337-45613168:+	150.0	374.0	33.0	160.0	0.0014401860160102027	0.9999999995361841
ENSG00000132780.16;SE:chr1:45613248-45614095:45614181-45614292:+	1081.0	20.0	464.0	13.0	0.2537450643446641	1.0
ENSG00000132780.16;SE:chr1:45615471-45616336:45616393-45616625:+	970.0	127.0	434.0	48.0	0.38428403341228756	1.0
ENSG00000132780.16;SE:chr1:45616393-45616625:45616703-45617462:+	929.0	26.0	423.0	15.0	0.4960731498493625	1.0
ENSG00000132780.16;SE:chr1:45616703-45617462:45617591-45618060:+	1023.0	41.0	451.0	11.0	0.16792839166267695	1.0
ENSG00000132780.16;SE:chr1:45584205-45584044:45584205-45591222:+	70.0	447.0	13.0	193.0	0.006278251107006019	1.0
ENSG00000132780.16;SE:chr1:45617591-45618060:45618251-45618060:+	287.0	771.0	103.0	378.0	0.019241814399092776	1.0
ENSG00000132780.16;SE:chr1:45591270-45594693:45594773-45602254:+	11.0	450.0	6.0	163.0	0.4139168453511558	1.0
ENSG00000132780.16;SE:chr1:45591270-45600384:45600457-45602254:+	34.0	450.0	22.0	163.0	0.059738169426660055	1.0
ENSG00000132780.16;SE:chr1:45617591-45618060:45618244-45618060:+	7.0	1051.0	0.0	481.0	0.1061615000048167	1.0
ENSG00000132780.16;SE:chr1:45613248-45611851:45613248-45614095:+	3.0	1078.0	2.0	462.0	0.6397956762538151	1.0
ENSG00000132780.16;SE:chr1:45616703-45617462:45618251-45617462:+	35.0	1047.0	11.0	465.0	0.4165186094873591	1.0
ENSG00000159596.6;SE:chr1:45688275-45690973:45691110-45693203:+	12.0	40.0	9.0	11.0	0.0857109318886877	1.0
ENSG00000085999.11;SE:chr1:46274216-46274537:46274717-46277816:+	145.0	10.0	80.0	2.0	0.22601152110818087	1.0
ENSG00000173660.11;SE:chr1:46303820-46303697:46303820-46309100:+	1586.0	39.0	639.0	18.0	0.657433033267101	1.0
ENSG00000173660.11;SE:chr1:46310316-46316551:46316753-46316551:+	14.0	1612.0	7.0	653.0	0.6337315554440065	1.0
ENSG00000173660.11;SE:chr1:46303820-46309100:46309127-46309896:+	43.0	16.0	25.0	5.0	0.30561156788858634	1.0
ENSG00000173660.11;SE:chr1:46309127-46309896:46310044-46310154:+	43.0	1531.0	25.0	611.0	0.17271957415227968	1.0
ENSG00000173660.11;SE:chr1:46303820-46309100:46309127-46310154:+	1531.0	2.0	611.0	4.0	0.05986926331544716	1.0
ENSG00000173660.11;SE:chr1:46309127-46310154:46310316-46316551:+	1531.0	17.0	611.0	6.0	1.0	1.0
ENSG00000173660.11;SE:chr1:46310316-46316551:46316729-46316551:+	1531.0	95.0	611.0	49.0	0.18316657944560422	1.0
ENSG00000173660.11;SE:chr1:46303820-46303729:46303820-46309100:+	22.0	1603.0	12.0	645.0	0.44526932215390197	1.0
ENSG00000117481.10;SE:chr1:46340919-46341322:46341497-46344800:+	4.0	87.0	6.0	62.0	0.32772059178906987	1.0
ENSG00000162368.13;SE:chr1:47334116-47368468:47368615-47372954:+	518.0	66.0	303.0	60.0	0.023652504387778592	1.0
ENSG00000162368.13;SE:chr1:47373107-47374908:47374985-47375196:+	548.0	36.0	330.0	33.0	0.0960234879771263	1.0
ENSG00000162368.13;SE:chr1:47375293-47376703:47377776-47376703:+	402.0	137.0	223.0	122.0	0.0018729328225089888	0.9999999999992452
ENSG00000117859.18;SE:chr1:51746757-51748368:51748398-51750144:+	186.0	36.0	125.0	16.0	0.22101749212760693	1.0
ENSG00000117859.18;SE:chr1:51750195-51756319:51756358-51760689:+	102.0	125.0	74.0	68.0	0.19914297612126514	1.0
ENSG00000117859.18;SE:chr1:51652041-51669433:51669512-51714002:+	82.0	13.0	75.0	13.0	0.836036223241464	1.0
ENSG00000117859.18;SE:chr1:51730124-51729856:51730124-51745535:+	56.0	22.0	33.0	9.0	0.514072046401588	1.0
ENSG00000117859.18;SE:chr1:51787488-51787714:51788393-51787714:+	13.0	219.0	11.0	138.0	0.5209436429572311	1.0
ENSG00000134717.17;SE:chr1:52064938-52071149:52071327-52083339:+	10.0	307.0	19.0	366.0	0.25888627604999276	1.0
ENSG00000134717.17;SE:chr1:52064938-52083339:52083541-52086111:+	307.0	61.0	366.0	42.0	0.010972987960008746	1.0
ENSG00000134717.17;SE:chr1:52056379-52056303:52056379-52059834:+	233.0	46.0	254.0	35.0	0.15044330384811738	1.0
ENSG00000134717.17;SE:chr1:52056379-52059834:52059901-52064824:+	279.0	91.0	289.0	125.0	0.09258012131531221	1.0
ENSG00000134717.17;SE:chr1:52086171-52086711:52088387-52086711:+	233.0	163.0	254.0	188.0	0.725953043871383	1.0
ENSG00000134717.17;SE:chr1:52059901-52060427:52060659-52064824:+	8.0	279.0	13.0	289.0	0.37796363938031197	1.0
ENSG00000134748.12;SE:chr1:52404879-52404601:52404879-52405679:+	9.0	239.0	1.0	104.0	0.2922190885596946	1.0
ENSG00000134748.12;SE:chr1:52413991-52414620:52414647-52414761:+	230.0	6.0	100.0	2.0	1.0	1.0
ENSG00000134748.12;SE:chr1:52414859-52415337:52415386-52416647:+	242.0	6.0	103.0	2.0	1.0	1.0
ENSG00000134748.12;SE:chr1:52415386-52416647:52417021-52416647:+	9.0	233.0	1.0	102.0	0.2921908760777246	1.0
ENSG00000116171.17;SE:chr1:53015043-53027968:53028071-53038916:+	607.0	30.0	415.0	13.0	0.20498822206920964	1.0
ENSG00000116171.17;SE:chr1:53015043-53038916:53039046-53047857:+	30.0	18.0	13.0	13.0	0.3318920641772779	1.0
ENSG00000116212.14;SE:chr1:53946549-53947861:53947981-53951985:+	23.0	33.0	17.0	27.0	0.8395302763149665	1.0
ENSG00000116212.14;SE:chr1:53952472-53958148:53958280-53960355:+	69.0	25.0	60.0	13.0	0.1974091499614174	1.0
ENSG00000116212.14;SE:chr1:53946549-53947787:53947821-53951985:+	38.0	33.0	29.0	27.0	0.859871891000726	1.0
ENSG00000116221.15;SE:chr1:54200589-54200193:54200589-54205017:+	99.0	27.0	85.0	18.0	0.5059834980516141	1.0
ENSG00000116221.15;SE:chr1:54205201-54205294:54205410-54209947:+	74.0	3.0	66.0	4.0	0.7090105732113466	1.0
ENSG00000116221.15;SE:chr1:54205410-54209947:54210131-54212500:+	74.0	8.0	66.0	3.0	0.22889846984746648	1.0
ENSG00000116221.15;SE:chr1:54210131-54212500:54212658-54216140:+	123.0	9.0	108.0	8.0	1.0	1.0
ENSG00000116221.15;SE:chr1:54216344-54218171:54218357-54218171:+	99.0	34.0	85.0	31.0	0.8854224768596277	1.0
ENSG00000243725.6;SE:chr1:54716019-54715864:54716019-54716599:+	48.0	31.0	23.0	17.0	0.8435131627082022	1.0
ENSG00000243725.6;SE:chr1:54731700-54733628:54733710-54737581:+	127.0	18.0	77.0	13.0	0.6940324862952141	1.0
ENSG00000243725.6;SE:chr1:54733710-54737581:54737664-54741410:+	127.0	10.0	77.0	1.0	0.060208722557949367	1.0
ENSG00000243725.6;SE:chr1:54737664-54741410:54742304-54741410:+	48.0	97.0	23.0	67.0	0.24451121415654228	1.0
ENSG00000162607.12;SE:chr1:62442299-62443158:62443319-62444737:+	105.0	13.0	78.0	18.0	0.12169962361769551	1.0
ENSG00000162607.12;SE:chr1:62443319-62444737:62445429-62447340:+	103.0	12.0	76.0	9.0	1.0	1.0
ENSG00000162607.12;SE:chr1:62447511-62448464:62448666-62450245:+	80.0	24.0	53.0	16.0	1.0	1.0
ENSG00000162607.12;SE:chr1:62437400-62437054:62437400-62439798:+	44.0	115.0	24.0	87.0	0.3187137390589524	1.0
ENSG00000162607.12;SE:chr1:62448666-62450245:62451733-62450245:+	44.0	36.0	24.0	29.0	0.2926276351749769	1.0
ENSG00000125703.14;SE:chr1:62834852-62841427:62841547-62863991:+	48.0	0.0	42.0	4.0	0.05351203360812111	1.0
ENSG00000088035.16;SE:chr1:63407126-63411145:63411331-63411925:+	32.0	28.0	33.0	10.0	0.022267166346619502	1.0
ENSG00000079739.16;SE:chr1:63593734-63593410:63593734-63629424:+	151.0	8.0	92.0	3.0	0.544448419961023	1.0
ENSG00000079739.16;SE:chr1:63648652-63651668:63651852-63654331:+	151.0	8.0	92.0	3.0	0.544448419961023	1.0
ENSG00000213625.8;SE:chr1:65420740-65420694:65420740-65425302:+	3.0	171.0	6.0	179.0	0.504141445881894	1.0
ENSG00000213625.8;SE:chr1:65420740-65420717:65420740-65425302:+	158.0	16.0	159.0	26.0	0.18879902130917453	1.0
ENSG00000213625.8;SE:chr1:65425378-65429861:65430048-65431802:+	175.0	3.0	176.0	6.0	0.5025086675075644	1.0
ENSG00000198160.14;SE:chr1:66940052-66940185:66940222-66946149:+	3.0	571.0	3.0	643.0	1.0	1.0
ENSG00000116754.13;SE:chr1:70250503-70250607:70250651-70250607:+	64.0	175.0	44.0	187.0	0.04903664666988098	1.0
ENSG00000116754.13;SE:chr1:70205780-70205716:70205780-70221611:+	4.0	68.0	3.0	94.0	0.4608643942082833	1.0
ENSG00000116754.13;SE:chr1:70250503-70250610:70250678-70250610:+	4.0	118.0	3.0	73.0	1.0	1.0
ENSG00000116754.13;SE:chr1:70205780-70205723:70205780-70221614:+	7.0	95.0	4.0	67.0	1.0	1.0
ENSG00000116754.13;SE:chr1:70250503-70250610:70251996-70250610:+	7.0	115.0	4.0	72.0	1.0	1.0
ENSG00000116754.13;SE:chr1:70246907-70247116:70247149-70249951:+	26.0	287.0	32.0	267.0	0.33593780239726645	1.0
ENSG00000116754.13;SE:chr1:70228555-70231094:70231975-70232267:+	5.0	245.0	3.0	144.0	1.0	1.0
ENSG00000116754.13;SE:chr1:70221839-70221407:70221839-70228421:+	4.0	344.0	3.0	305.0	1.0	1.0
ENSG00000116754.13;SE:chr1:70250503-70250607:70250678-70250607:+	40.0	199.0	19.0	212.0	0.00544680451660608	1.0
ENSG00000116754.13;SE:chr1:70221839-70221472:70221839-70228421:+	27.0	321.0	23.0	285.0	1.0	1.0
ENSG00000116754.13;SE:chr1:70228555-70231858:70231975-70232267:+	28.0	245.0	34.0	144.0	0.011313711120431745	1.0
ENSG00000116754.13;SE:chr1:70250503-70250610:70251264-70250610:+	15.0	107.0	14.0	62.0	0.3014973248818401	1.0
ENSG00000116754.13;SE:chr1:70228555-70231094:70231203-70232267:+	0.0	245.0	1.0	144.0	0.37179487179504933	1.0
ENSG00000116754.13;SE:chr1:70250503-70250610:70251920-70250610:+	3.0	119.0	1.0	75.0	1.0	1.0
ENSG00000116754.13;SE:chr1:70250503-70250610:70251625-70250610:+	7.0	115.0	5.0	71.0	1.0	1.0
ENSG00000197568.13;SE:chr1:70366537-70366932:70366984-70367616:+	24.0	36.0	16.0	23.0	1.0	1.0
ENSG00000116761.11;SE:chr1:70435177-70435014:70435177-70438687:+	2.0	36.0	8.0	207.0	0.6492002948124123	1.0
ENSG00000116761.11;SE:chr1:70438826-70439100:70439505-70439100:+	2.0	36.0	8.0	216.0	0.6420549369022235	1.0
ENSG00000162623.15;SE:chr1:74736622-74738689:74738788-74748750:+	69.0	11.0	88.0	21.0	0.3352680969382992	1.0
ENSG00000162623.15;SE:chr1:74738788-74748750:74748822-74752291:+	69.0	1.0	88.0	1.0	1.0	1.0
ENSG00000117054.13;SE:chr1:75724817-75728400:75728488-75732643:+	123.0	22.0	156.0	20.0	0.323745432210334	1.0
ENSG00000117054.13;SE:chr1:75732922-75733527:75733628-75734790:+	145.0	6.0	168.0	7.0	1.0	1.0
ENSG00000117054.13;SE:chr1:75733628-75734790:75734871-75739979:+	145.0	4.0	168.0	9.0	0.395658777441455	1.0
ENSG00000117054.13;SE:chr1:75750546-75761121:75761370-75762691:+	149.0	3.0	190.0	5.0	1.0	1.0
ENSG00000117054.13;SE:chr1:75745914-75749418:75749559-75750450:+	157.0	3.0	193.0	11.0	0.10268114527885638	1.0
ENSG00000117054.13;SE:chr1:75761370-75762691:75763499-75762691:+	16.0	133.0	13.0	177.0	0.2417591281828329	1.0
ENSG00000137955.15;SE:chr1:75791571-75792180:75792306-75794083:+	201.0	12.0	175.0	4.0	0.12379729626944184	1.0
ENSG00000137955.15;SE:chr1:75786274-75786255:75786274-75787496:+	94.0	30.0	64.0	20.0	1.0	1.0
ENSG00000137955.15;SE:chr1:75789356-75789951:75790057-75791284:+	127.0	4.0	95.0	3.0	1.0	1.0
ENSG00000137955.15;SE:chr1:75794233-75794509:75794804-75794509:+	94.0	138.0	64.0	141.0	0.04648316786473923	1.0
ENSG00000137955.15;SE:chr1:75786274-75786699:75786916-75787496:+	0.0	124.0	9.0	84.0	0.00038702121076586714	0.9969988640704294
ENSG00000137955.15;SE:chr1:75786274-75786699:75786865-75787496:+	8.0	124.0	11.0	84.0	0.15199122274104224	1.0
ENSG00000162614.18;SE:chr1:77918273-77926413:77926611-77926715:+	69.0	2.0	116.0	5.0	1.0	1.0
ENSG00000162614.18;SE:chr1:77916133-77917565:77917757-77917959:+	16.0	125.0	21.0	208.0	0.5928748985994405	1.0
ENSG00000162614.18;SE:chr1:77918273-77925187:77925229-77926413:+	45.0	69.0	73.0	116.0	0.9036410394122311	1.0
