event	samp1_inclusion	samp1_exclusion	samp2_inclusion	sampe2_exclusion	pvalue	T98G_42MGBA.adj.pval
ENSG00000054118.14;SE:chr1:36301696-36303795:36304567-36303795:+	406.0	1526.0	605.0	2113.0	0.3127892307987863	1.0
ENSG00000054118.14;SE:chr1:36224505-36224970:36225102-36259381:+	5.0	464.0	7.0	680.0	1.0	1.0
ENSG00000134690.10;SE:chr1:37700521-37701753:37701818-37703251:+	69.0	1.0	173.0	7.0	0.4485428875532136	1.0
ENSG00000134690.10;SE:chr1:37701818-37703251:37703347-37705440:+	69.0	2.0	173.0	8.0	0.7298062629267438	1.0
ENSG00000134690.10;SE:chr1:37705567-37706977:37707064-37708321:+	80.0	2.0	192.0	4.0	1.0	1.0
ENSG00000134690.10;SE:chr1:37692784-37692523:37692784-37692904:+	46.0	27.0	136.0	55.0	0.2343319097084569	1.0
ENSG00000183520.11;SE:chr1:38012865-38016358:38016420-38017667:+	76.0	34.0	185.0	82.0	1.0	1.0
ENSG00000183520.11;SE:chr1:38019383-38022698:38022809-38023544:+	106.0	4.0	260.0	7.0	0.7369485153955989	1.0
ENSG00000183520.11;SE:chr1:38012865-38012765:38012865-38016358:+	52.0	24.0	101.0	84.0	0.05240576135630323	1.0
ENSG00000183520.11;SE:chr1:38022809-38023544:38023803-38023544:+	52.0	54.0	101.0	166.0	0.04842386635206207	1.0
ENSG00000127603.25;SE:chr1:39480009-39480919:39481030-39484600:+	6.0	22.0	59.0	82.0	0.05508987083281448	1.0
ENSG00000084072.16;SE:chr1:39741409-39741894:39741921-39743215:+	205.0	1.0	198.0	2.0	0.6185743369081553	1.0
ENSG00000084072.16;SE:chr1:39743924-39745374:39745498-39748902:+	202.0	2.0	191.0	2.0	1.0	1.0
ENSG00000084072.16;SE:chr1:39753052-39753286:39753707-39753286:+	35.0	167.0	33.0	188.0	0.5109669523761284	1.0
ENSG00000131236.16;SE:chr1:40064559-40066214:40066320-40067539:+	209.0	1.0	423.0	14.0	0.046152642614924674	1.0
ENSG00000131236.16;SE:chr1:40067717-40069689:40069874-40070158:+	200.0	4.0	418.0	11.0	0.7839886111057002	1.0
ENSG00000131236.16;SE:chr1:40070979-40071449:40072535-40071449:+	8.0	201.0	22.0	410.0	0.5538018689683715	1.0
ENSG00000131236.16;SE:chr1:40070979-40071449:40072261-40071449:+	108.0	101.0	203.0	229.0	0.27421551121902643	1.0
ENSG00000131236.16;SE:chr1:40040801-40040757:40040801-40059336:+	102.0	2.0	182.0	10.0	0.22559683811701395	1.0
ENSG00000131236.16;SE:chr1:40070979-40071449:40072565-40071449:+	6.0	203.0	5.0	427.0	0.19004617810115187	1.0
ENSG00000131236.16;SE:chr1:40040783-40041428:40041493-40059333:+	11.0	13.0	20.0	34.0	0.6167065663789681	1.0
ENSG00000131236.16;SE:chr1:40040801-40041428:40041493-40059336:+	4.0	104.0	19.0	192.0	0.10898909049760591	1.0
ENSG00000131236.16;SE:chr1:40070979-40071449:40072325-40071449:+	4.0	205.0	19.0	413.0	0.1720846381495897	1.0
ENSG00000131236.16;SE:chr1:40040801-40040757:40040801-40059333:+	25.0	7.0	33.0	9.0	1.0	1.0
ENSG00000131236.16;SE:chr1:40040801-40041428:40041493-40059333:+	9.0	32.0	7.0	42.0	0.4119790219090556	1.0
ENSG00000084073.8;SE:chr1:40272035-40281342:40281527-40285924:+	123.0	16.0	342.0	53.0	0.6597946558512842	1.0
ENSG00000084073.8;SE:chr1:40286029-40290853:40290997-40292444:+	135.0	4.0	385.0	15.0	0.7924615590389574	1.0
ENSG00000084070.11;SE:chr1:40417096-40421975:40422117-40421975:+	2.0	48.0	5.0	74.0	0.7053607353890237	1.0
ENSG00000066136.20;SE:chr1:40691867-40691703:40691867-40738835:+	18.0	92.0	9.0	142.0	0.007602269522623319	1.0
ENSG00000066136.20;SE:chr1:40753246-40758123:40758294-40762887:+	20.0	0.0	32.0	0.0	1.0	1.0
ENSG00000066136.20;SE:chr1:40763046-40766595:40766703-40769355:+	83.0	2.0	130.0	5.0	0.7091832076159394	1.0
ENSG00000066136.20;SE:chr1:40769415-40770708:40771105-40770708:+	9.0	71.0	6.0	96.0	0.2773446917514536	1.0
ENSG00000066136.20;SE:chr1:40763046-40766601:40766703-40769355:+	18.0	2.0	16.0	5.0	0.4098930074539824	1.0
ENSG00000066136.20;SE:chr1:40753246-40758120:40758294-40762887:+	90.0	0.0	125.0	0.0	1.0	1.0
ENSG00000066136.20;SE:chr1:40769415-40770708:40771601-40770708:+	9.0	71.0	3.0	99.0	0.03415976687207621	1.0
ENSG00000066136.20;SE:chr1:40766703-40766917:40766974-40769355:+	7.0	101.0	6.0	146.0	0.3959487175204752	1.0
ENSG00000066136.20;SE:chr1:40769415-40770711:40771105-40770711:+	10.0	11.0	16.0	19.0	1.0	1.0
ENSG00000066136.20;SE:chr1:40691867-40712686:40712821-40738835:+	3.0	110.0	2.0	151.0	0.6534068661116568	1.0
ENSG00000171793.14;SE:chr1:40997526-41001028:41001117-41002159:+	145.0	2.0	168.0	3.0	1.0	1.0
ENSG00000171793.14;SE:chr1:40979829-40980885:40981043-40983277:+	8.0	132.0	16.0	155.0	0.28763647525383096	1.0
ENSG00000171793.14;SE:chr1:41006094-41007448:41007545-41008658:+	137.0	17.0	173.0	11.0	0.11338740874124147	1.0
ENSG00000171960.10;SE:chr1:42658512-42658422:42658512-42658843:+	61.0	13.0	51.0	14.0	0.668302866535276	1.0
ENSG00000171960.10;SE:chr1:42658908-42659227:42659251-42659521:+	75.0	3.0	79.0	2.0	0.6776131901019896	1.0
ENSG00000171960.10;SE:chr1:42667440-42675287:42675327-42676583:+	3.0	72.0	2.0	72.0	1.0	1.0
ENSG00000065978.18;SE:chr1:42696944-42697179:42697262-42700780:+	1726.0	721.0	2449.0	1060.0	0.5459011471491912	1.0
ENSG00000065978.18;SE:chr1:42701046-42701980:42702264-42701980:+	60.0	2369.0	99.0	3396.0	0.41469119135245075	1.0
ENSG00000065978.18;SE:chr1:42697262-42700780:42700837-42700780:+	8.0	1718.0	6.0	2443.0	0.28000260478182465	1.0
ENSG00000283580.3;SE:chr1:42767390-42767508:42767624-42773562:+	20.0	8.0	21.0	11.0	0.7820915925746461	1.0
ENSG00000283580.3;SE:chr1:42774868-42775208:42775527-42775208:+	20.0	8.0	21.0	11.0	0.7820915925746461	1.0
ENSG00000117399.13;SE:chr1:43359006-43358980:43359006-43359166:+	7.0	99.0	7.0	104.0	1.0	1.0
ENSG00000117399.13;SE:chr1:43359638-43359724:43359821-43359968:+	110.0	2.0	121.0	4.0	0.6863736690872482	1.0
ENSG00000117399.13;SE:chr1:43360389-43360498:43360593-43360732:+	125.0	8.0	150.0	19.0	0.15448229732695698	1.0
ENSG00000117399.13;SE:chr1:43362312-43362950:43363165-43362950:+	64.0	61.0	52.0	111.0	0.0010755536919259132	0.9999998991572786
ENSG00000117399.13;SE:chr1:43359006-43358981:43359006-43359166:+	57.0	49.0	45.0	66.0	0.057540135184538	1.0
ENSG00000117399.13;SE:chr1:43360961-43361119:43361245-43362194:+	112.0	5.0	137.0	9.0	0.5875897872208297	1.0
ENSG00000066135.12;SE:chr1:43704112-43704229:43705472-43704229:+	36.0	18.0	48.0	28.0	0.7132466344351569	1.0
ENSG00000066135.12;SE:chr1:43653313-43653662:43653799-43655590:+	11.0	29.0	11.0	43.0	0.4661764745316682	1.0
ENSG00000117408.10;SE:chr1:43947684-43949416:43950153-43956319:+	39.0	2.0	39.0	5.0	0.43508675223770676	1.0
ENSG00000117408.10;SE:chr1:43961262-43964268:43964321-43966574:+	39.0	2.0	43.0	5.0	0.44475477551820597	1.0
ENSG00000117410.13;SE:chr1:43976379-43976589:43976659-43976772:+	118.0	6.0	120.0	4.0	0.7488000484178501	1.0
ENSG00000117410.13;SE:chr1:43976659-43976772:43976824-43977025:+	122.0	8.0	123.0	7.0	1.0	1.0
ENSG00000117410.13;SE:chr1:43975107-43975799:43975848-43976089:+	44.0	66.0	34.0	60.0	0.6648085185322019	1.0
ENSG00000117410.13;SE:chr1:43975107-43974966:43975107-43976089:+	60.0	6.0	56.0	4.0	0.7466531248463176	1.0
ENSG00000117410.13;SE:chr1:43975107-43974966:43975107-43975799:+	16.0	33.0	11.0	39.0	0.2653288926339752	1.0
ENSG00000117410.13;SE:chr1:43977216-43977980:43978264-43977980:+	16.0	100.0	11.0	107.0	0.31213720143915086	1.0
ENSG00000178028.13;SE:chr1:44213527-44213470:44213527-44213708:+	27.0	19.0	27.0	12.0	0.3698852239540863	1.0
ENSG00000178028.13;SE:chr1:44213858-44214349:44214441-44214702:+	102.0	2.0	97.0	4.0	0.44052356265044107	1.0
ENSG00000178028.13;SE:chr1:44214441-44214538:44214616-44214702:+	7.0	102.0	3.0	97.0	0.336441313857603	1.0
ENSG00000142945.12;SE:chr1:44740002-44740912:44741007-44747383:+	87.0	4.0	86.0	8.0	0.37225923349863715	1.0
ENSG00000142945.12;SE:chr1:44750564-44753131:44753254-44753732:+	76.0	17.0	94.0	12.0	0.2266738565990401	1.0
ENSG00000142945.12;SE:chr1:44760484-44760591:44760702-44761915:+	127.0	2.0	145.0	2.0	1.0	1.0
ENSG00000142945.12;SE:chr1:44753833-44754749:44754845-44755928:+	88.0	6.0	106.0	5.0	0.7574242389149025	1.0
ENSG00000142945.12;SE:chr1:44766949-44767096:44767761-44767096:+	56.0	74.0	70.0	80.0	0.6300833340900046	1.0
ENSG00000142945.12;SE:chr1:44756237-44754019:44756237-44757555:+	1.0	114.0	9.0	126.0	0.022885336737672894	1.0
ENSG00000142937.11;SE:chr1:44776140-44776674:44776774-44777613:+	235.0	16.0	323.0	14.0	0.25766613211770784	1.0
ENSG00000142937.11;SE:chr1:44776774-44777613:44777789-44777999:+	210.0	10.0	292.0	6.0	0.1244178104275899	1.0
ENSG00000142937.11;SE:chr1:44777789-44777999:44778129-44778575:+	309.0	15.0	420.0	17.0	0.7155051037707059	1.0
ENSG00000142937.11;SE:chr1:44778129-44778575:44778703-44778575:+	203.0	158.0	259.0	231.0	0.33085625731303003	1.0
ENSG00000142937.11;SE:chr1:44775600-44775573:44775600-44776033:+	198.0	112.0	266.0	133.0	0.47382767427317923	1.0
ENSG00000142937.11;SE:chr1:44775600-44776033:44776140-44776674:+	280.0	25.0	360.0	42.0	0.36454963393615586	1.0
ENSG00000142937.11;SE:chr1:44776140-44776674:44776714-44777613:+	45.0	16.0	65.0	14.0	0.2990849851533435	1.0
ENSG00000142937.11;SE:chr1:44776774-44777613:44777737-44777999:+	25.0	10.0	41.0	6.0	0.09436110517450098	1.0
ENSG00000142937.11;SE:chr1:44775600-44776674:44776774-44777613:+	25.0	6.0	42.0	15.0	0.6027082582958014	1.0
ENSG00000142937.11;SE:chr1:44775600-44776033:44776140-44777613:+	16.0	6.0	14.0	15.0	0.093803061228688	1.0
ENSG00000126088.13;SE:chr1:45012285-45012248:45012285-45012856:+	6.0	57.0	4.0	66.0	0.5164278216303084	1.0
ENSG00000126088.13;SE:chr1:45013019-45013135:45013215-45013291:+	211.0	10.0	184.0	13.0	0.39499915816319875	1.0
ENSG00000126088.13;SE:chr1:45014070-45014438:45014576-45014735:+	249.0	6.0	222.0	0.0	0.03250209157513615	1.0
ENSG00000126088.13;SE:chr1:45014836-45014939:45015006-45015336:+	258.0	5.0	229.0	6.0	0.7628876826242684	1.0
ENSG00000126088.13;SE:chr1:45013215-45013291:45013354-45013593:+	174.0	11.0	163.0	7.0	0.4765863069773919	1.0
ENSG00000126088.13;SE:chr1:45012285-45012253:45012285-45012856:+	23.0	40.0	35.0	35.0	0.16103735155364565	1.0
ENSG00000126088.13;SE:chr1:45012285-45012253:45012285-45012906:+	128.0	60.0	110.0	37.0	0.18423817493787392	1.0
ENSG00000126088.13;SE:chr1:45015006-45015336:45015572-45015336:+	128.0	130.0	110.0	119.0	0.7853449691217095	1.0
ENSG00000132773.11;SE:chr1:45341343-45341472:45341569-45341948:+	39.0	5.0	64.0	3.0	0.26083175479961684	1.0
ENSG00000117448.13;SE:chr1:45551155-45552435:45552563-45561788:+	81.0	124.0	86.0	154.0	0.4337067409904649	1.0
ENSG00000117448.13;SE:chr1:45552563-45561788:45561878-45566568:+	81.0	4.0	86.0	2.0	0.438187852570796	1.0
ENSG00000117448.13;SE:chr1:45561878-45566568:45566688-45566868:+	200.0	2.0	232.0	4.0	0.6910457162081478	1.0
ENSG00000117448.13;SE:chr1:45566688-45566868:45567020-45567981:+	200.0	3.0	224.0	4.0	1.0	1.0
ENSG00000117448.13;SE:chr1:45568999-45569142:45569229-45569890:+	235.0	0.0	248.0	6.0	0.030996814061646255	1.0
ENSG00000117448.13;SE:chr1:45568177-45568484:45568684-45568926:+	141.0	76.0	158.0	78.0	0.691765575430643	1.0
ENSG00000117448.13;SE:chr1:45569229-45569890:45570047-45569890:+	29.0	217.0	21.0	237.0	0.18243190181686592	1.0
ENSG00000117448.13;SE:chr1:45551155-45561788:45561878-45566568:+	122.0	41.0	150.0	31.0	0.08416405059354781	1.0
ENSG00000117448.13;SE:chr1:45550876-45550843:45550876-45550965:+	81.0	101.0	103.0	94.0	0.1499447866629841	1.0
ENSG00000117448.13;SE:chr1:45551155-45552435:45552563-45566568:+	4.0	41.0	2.0	31.0	1.0	1.0
ENSG00000132780.16;SE:chr1:45584205-45591222:45591270-45602254:+	179.0	8.0	157.0	2.0	0.11582400257996864	1.0
ENSG00000132780.16;SE:chr1:45591270-45602254:45602365-45604935:+	186.0	3.0	161.0	0.0	0.2526647564469544	1.0
ENSG00000132780.16;SE:chr1:45606591-45607320:45608337-45613168:+	70.0	160.0	33.0	160.0	0.0014631535967764143	0.9999999996863813
ENSG00000132780.16;SE:chr1:45613248-45614095:45614181-45614292:+	664.0	12.0	464.0	13.0	0.3078032317400139	1.0
ENSG00000132780.16;SE:chr1:45615471-45616336:45616393-45616625:+	573.0	100.0	434.0	48.0	0.01577207745881059	1.0
ENSG00000132780.16;SE:chr1:45616393-45616625:45616703-45617462:+	554.0	18.0	423.0	15.0	0.8591280621478948	1.0
ENSG00000132780.16;SE:chr1:45616703-45617462:45617591-45618060:+	641.0	19.0	451.0	11.0	0.7084794830705354	1.0
ENSG00000132780.16;SE:chr1:45584205-45584044:45584205-45591222:+	26.0	197.0	13.0	193.0	0.0644445341432433	1.0
ENSG00000132780.16;SE:chr1:45617591-45618060:45618251-45618060:+	113.0	552.0	103.0	378.0	0.06618257142485512	1.0
ENSG00000132780.16;SE:chr1:45591270-45594693:45594773-45602254:+	5.0	187.0	6.0	163.0	0.7612549204021766	1.0
ENSG00000132780.16;SE:chr1:45591270-45600384:45600457-45602254:+	26.0	187.0	22.0	163.0	1.0	1.0
ENSG00000132780.16;SE:chr1:45617591-45618060:45618244-45618060:+	3.0	662.0	0.0	481.0	0.26869612931285214	1.0
ENSG00000132780.16;SE:chr1:45613248-45611851:45613248-45614095:+	6.0	658.0	2.0	462.0	0.4822645892440307	1.0
ENSG00000132780.16;SE:chr1:45616703-45617462:45618251-45617462:+	20.0	654.0	11.0	465.0	0.5813381196121621	1.0
ENSG00000159596.6;SE:chr1:45688275-45690973:45691110-45693203:+	10.0	35.0	9.0	11.0	0.08022427926000082	1.0
ENSG00000085999.11;SE:chr1:46274216-46274537:46274717-46277816:+	95.0	3.0	80.0	2.0	1.0	1.0
ENSG00000173660.11;SE:chr1:46303820-46303697:46303820-46309100:+	814.0	18.0	639.0	18.0	0.5000317732983809	1.0
ENSG00000173660.11;SE:chr1:46310316-46316551:46316753-46316551:+	3.0	827.0	7.0	653.0	0.1186829237618347	1.0
ENSG00000173660.11;SE:chr1:46303820-46309100:46309127-46309896:+	23.0	6.0	25.0	5.0	0.7480497930241069	1.0
ENSG00000173660.11;SE:chr1:46309127-46309896:46310044-46310154:+	23.0	790.0	25.0	611.0	0.3004706268805205	1.0
ENSG00000173660.11;SE:chr1:46303820-46309100:46309127-46310154:+	790.0	2.0	611.0	4.0	0.41336139518539483	1.0
ENSG00000173660.11;SE:chr1:46309127-46310154:46310316-46316551:+	790.0	10.0	611.0	6.0	0.8010328310018419	1.0
ENSG00000173660.11;SE:chr1:46310316-46316551:46316729-46316551:+	790.0	40.0	611.0	49.0	0.036926943431254564	1.0
ENSG00000173660.11;SE:chr1:46303820-46303729:46303820-46309100:+	8.0	824.0	12.0	645.0	0.17626786224651037	1.0
ENSG00000117481.10;SE:chr1:46340919-46341322:46341497-46344800:+	1.0	56.0	6.0	62.0	0.12465754343423954	1.0
ENSG00000162368.13;SE:chr1:47334116-47368468:47368615-47372954:+	260.0	37.0	303.0	60.0	0.15192537677410406	1.0
ENSG00000162368.13;SE:chr1:47373107-47374908:47374985-47375196:+	284.0	13.0	330.0	33.0	0.020723179129306907	1.0
ENSG00000162368.13;SE:chr1:47375293-47376703:47377776-47376703:+	217.0	64.0	223.0	122.0	0.000609346163329468	0.9998943922207233
ENSG00000117859.18;SE:chr1:51746757-51748368:51748398-51750144:+	134.0	15.0	125.0	16.0	0.8495778971382313	1.0
ENSG00000117859.18;SE:chr1:51750195-51756319:51756358-51760689:+	84.0	69.0	74.0	68.0	0.6421669187582937	1.0
ENSG00000117859.18;SE:chr1:51652041-51669433:51669512-51714002:+	74.0	13.0	75.0	13.0	1.0	1.0
ENSG00000117859.18;SE:chr1:51730124-51729856:51730124-51745535:+	34.0	8.0	33.0	9.0	1.0	1.0
ENSG00000117859.18;SE:chr1:51787488-51787714:51788393-51787714:+	11.0	143.0	11.0	138.0	1.0	1.0
ENSG00000134717.17;SE:chr1:52064938-52071149:52071327-52083339:+	6.0	175.0	19.0	366.0	0.5115586217649787	1.0
ENSG00000134717.17;SE:chr1:52064938-52083339:52083541-52086111:+	175.0	38.0	366.0	42.0	0.011202224777428473	1.0
ENSG00000134717.17;SE:chr1:52056379-52056303:52056379-52059834:+	131.0	32.0	254.0	35.0	0.03828287410600416	1.0
ENSG00000134717.17;SE:chr1:52056379-52059834:52059901-52064824:+	163.0	54.0	289.0	125.0	0.16463451743241864	1.0
ENSG00000134717.17;SE:chr1:52086171-52086711:52088387-52086711:+	131.0	98.0	254.0	188.0	1.0	1.0
ENSG00000134717.17;SE:chr1:52059901-52060427:52060659-52064824:+	2.0	163.0	13.0	289.0	0.09793000756319845	1.0
ENSG00000134748.12;SE:chr1:52404879-52404601:52404879-52405679:+	1.0	113.0	1.0	104.0	1.0	1.0
ENSG00000134748.12;SE:chr1:52413991-52414620:52414647-52414761:+	111.0	2.0	100.0	2.0	1.0	1.0
ENSG00000134748.12;SE:chr1:52414859-52415337:52415386-52416647:+	112.0	2.0	103.0	2.0	1.0	1.0
ENSG00000134748.12;SE:chr1:52415386-52416647:52417021-52416647:+	1.0	111.0	1.0	102.0	1.0	1.0
ENSG00000116171.17;SE:chr1:53015043-53027968:53028071-53038916:+	378.0	21.0	415.0	13.0	0.1171477482852614	1.0
ENSG00000116171.17;SE:chr1:53015043-53038916:53039046-53047857:+	21.0	13.0	13.0	13.0	0.43494333435893184	1.0
ENSG00000116212.14;SE:chr1:53946549-53947861:53947981-53951985:+	13.0	10.0	17.0	27.0	0.200379623944633	1.0
ENSG00000116212.14;SE:chr1:53952472-53958148:53958280-53960355:+	33.0	9.0	60.0	13.0	0.6316247006436025	1.0
ENSG00000116212.14;SE:chr1:53946549-53947787:53947821-53951985:+	19.0	10.0	29.0	27.0	0.2560363167439856	1.0
ENSG00000116221.15;SE:chr1:54200589-54200193:54200589-54205017:+	57.0	15.0	85.0	18.0	0.694960393360494	1.0
ENSG00000116221.15;SE:chr1:54205201-54205294:54205410-54209947:+	46.0	4.0	66.0	4.0	0.7176843656770158	1.0
ENSG00000116221.15;SE:chr1:54205410-54209947:54210131-54212500:+	46.0	3.0	66.0	3.0	0.6914693424898731	1.0
ENSG00000116221.15;SE:chr1:54210131-54212500:54212658-54216140:+	74.0	4.0	108.0	8.0	0.7652379924498792	1.0
ENSG00000116221.15;SE:chr1:54216344-54218171:54218357-54218171:+	57.0	20.0	85.0	31.0	1.0	1.0
ENSG00000243725.6;SE:chr1:54716019-54715864:54716019-54716599:+	24.0	10.0	23.0	17.0	0.33319123510842186	1.0
ENSG00000243725.6;SE:chr1:54731700-54733628:54733710-54737581:+	53.0	2.0	77.0	13.0	0.048674935665038305	1.0
ENSG00000243725.6;SE:chr1:54733710-54737581:54737664-54741410:+	53.0	7.0	77.0	1.0	0.021156255265765686	1.0
ENSG00000243725.6;SE:chr1:54737664-54741410:54742304-54741410:+	24.0	31.0	23.0	67.0	0.028907880555799716	1.0
ENSG00000162607.12;SE:chr1:62442299-62443158:62443319-62444737:+	42.0	4.0	78.0	18.0	0.1431935598390019	1.0
ENSG00000162607.12;SE:chr1:62443319-62444737:62445429-62447340:+	40.0	3.0	76.0	9.0	0.749682434403643	1.0
ENSG00000162607.12;SE:chr1:62447511-62448464:62448666-62450245:+	25.0	11.0	53.0	16.0	0.4825447691936512	1.0
ENSG00000162607.12;SE:chr1:62437400-62437054:62437400-62439798:+	15.0	44.0	24.0	87.0	0.5716971031727679	1.0
ENSG00000162607.12;SE:chr1:62448666-62450245:62451733-62450245:+	15.0	10.0	24.0	29.0	0.33192235523399505	1.0
ENSG00000125703.14;SE:chr1:62834852-62841427:62841547-62863991:+	26.0	5.0	42.0	4.0	0.4716509191747088	1.0
ENSG00000088035.16;SE:chr1:63407126-63411145:63411331-63411925:+	32.0	14.0	33.0	10.0	0.48227278541284213	1.0
ENSG00000079739.16;SE:chr1:63593734-63593410:63593734-63629424:+	141.0	13.0	92.0	3.0	0.11629883545866229	1.0
ENSG00000079739.16;SE:chr1:63648652-63651668:63651852-63654331:+	141.0	13.0	92.0	3.0	0.11629883545866229	1.0
ENSG00000213625.8;SE:chr1:65420740-65420694:65420740-65425302:+	4.0	134.0	6.0	179.0	1.0	1.0
ENSG00000213625.8;SE:chr1:65420740-65420717:65420740-65425302:+	119.0	19.0	159.0	26.0	1.0	1.0
ENSG00000213625.8;SE:chr1:65425378-65429861:65430048-65431802:+	132.0	4.0	176.0	6.0	1.0	1.0
ENSG00000198160.14;SE:chr1:66940052-66940185:66940222-66946149:+	3.0	381.0	3.0	643.0	0.6765382391515882	1.0
ENSG00000116754.13;SE:chr1:70250503-70250607:70250651-70250607:+	42.0	132.0	44.0	187.0	0.22211315551402844	1.0
ENSG00000116754.13;SE:chr1:70205780-70205716:70205780-70221611:+	2.0	57.0	3.0	94.0	1.0	1.0
ENSG00000116754.13;SE:chr1:70250503-70250610:70250678-70250610:+	2.0	71.0	3.0	73.0	1.0	1.0
ENSG00000116754.13;SE:chr1:70205780-70205723:70205780-70221614:+	1.0	64.0	4.0	67.0	0.3681403782600585	1.0
ENSG00000116754.13;SE:chr1:70250503-70250610:70251996-70250610:+	1.0	72.0	4.0	72.0	0.36698786171461095	1.0
ENSG00000116754.13;SE:chr1:70246907-70247116:70247149-70249951:+	15.0	215.0	32.0	267.0	0.12254604299256364	1.0
ENSG00000116754.13;SE:chr1:70228555-70231094:70231975-70232267:+	4.0	141.0	3.0	144.0	0.7218217553699807	1.0
ENSG00000116754.13;SE:chr1:70221839-70221407:70221839-70228421:+	7.0	233.0	3.0	305.0	0.11329216682427759	1.0
ENSG00000116754.13;SE:chr1:70250503-70250607:70250678-70250607:+	24.0	150.0	19.0	212.0	0.07556615051643134	1.0
ENSG00000116754.13;SE:chr1:70221839-70221472:70221839-70228421:+	14.0	226.0	23.0	285.0	0.4958977145535135	1.0
ENSG00000116754.13;SE:chr1:70228555-70231858:70231975-70232267:+	10.0	141.0	34.0	144.0	0.0010032371768780933	0.9999997046287467
ENSG00000116754.13;SE:chr1:70250503-70250610:70251264-70250610:+	11.0	62.0	14.0	62.0	0.6636243268467097	1.0
ENSG00000116754.13;SE:chr1:70228555-70231094:70231203-70232267:+	3.0	141.0	1.0	144.0	0.3706521345983562	1.0
ENSG00000116754.13;SE:chr1:70250503-70250610:70251920-70250610:+	3.0	70.0	1.0	75.0	0.35995439351144254	1.0
ENSG00000116754.13;SE:chr1:70250503-70250610:70251625-70250610:+	6.0	67.0	5.0	71.0	0.7619390879340817	1.0
ENSG00000197568.13;SE:chr1:70366537-70366932:70366984-70367616:+	18.0	32.0	16.0	23.0	0.6649978289354841	1.0
ENSG00000116761.11;SE:chr1:70435177-70435014:70435177-70438687:+	1.0	29.0	8.0	207.0	1.0	1.0
ENSG00000116761.11;SE:chr1:70438826-70439100:70439505-70439100:+	1.0	29.0	8.0	216.0	1.0	1.0
ENSG00000162623.15;SE:chr1:74736622-74738689:74738788-74748750:+	32.0	10.0	88.0	21.0	0.6532470955078723	1.0
ENSG00000162623.15;SE:chr1:74738788-74748750:74748822-74752291:+	32.0	1.0	88.0	1.0	0.46944858420268387	1.0
ENSG00000117054.13;SE:chr1:75724817-75728400:75728488-75732643:+	97.0	12.0	156.0	20.0	1.0	1.0
ENSG00000117054.13;SE:chr1:75732922-75733527:75733628-75734790:+	113.0	2.0	168.0	7.0	0.3264931267059628	1.0
ENSG00000117054.13;SE:chr1:75733628-75734790:75734871-75739979:+	113.0	1.0	168.0	9.0	0.09466897570406438	1.0
ENSG00000117054.13;SE:chr1:75750546-75761121:75761370-75762691:+	110.0	3.0	190.0	5.0	1.0	1.0
ENSG00000117054.13;SE:chr1:75745914-75749418:75749559-75750450:+	115.0	4.0	193.0	11.0	0.5850137898936265	1.0
ENSG00000117054.13;SE:chr1:75761370-75762691:75763499-75762691:+	10.0	100.0	13.0	177.0	0.5046155752012365	1.0
ENSG00000137955.15;SE:chr1:75791571-75792180:75792306-75794083:+	90.0	2.0	175.0	4.0	1.0	1.0
ENSG00000137955.15;SE:chr1:75786274-75786255:75786274-75787496:+	35.0	17.0	64.0	20.0	0.3219863723291597	1.0
ENSG00000137955.15;SE:chr1:75789356-75789951:75790057-75791284:+	51.0	2.0	95.0	3.0	1.0	1.0
ENSG00000137955.15;SE:chr1:75794233-75794509:75794804-75794509:+	35.0	68.0	64.0	141.0	0.6982260578343488	1.0
ENSG00000137955.15;SE:chr1:75786274-75786699:75786916-75787496:+	3.0	52.0	9.0	84.0	0.5358983626597909	1.0
ENSG00000137955.15;SE:chr1:75786274-75786699:75786865-75787496:+	1.0	52.0	11.0	84.0	0.05632185208915242	1.0
ENSG00000162614.18;SE:chr1:77918273-77926413:77926611-77926715:+	25.0	0.0	116.0	5.0	0.5882838849650132	1.0
ENSG00000162614.18;SE:chr1:77916133-77917565:77917757-77917959:+	5.0	48.0	21.0	208.0	1.0	1.0
ENSG00000162614.18;SE:chr1:77918273-77925187:77925229-77926413:+	21.0	25.0	73.0	116.0	0.4048758864700772	1.0
ENSG00000162614.18;SE:chr1:77933479-77935822:77936044-77942022:+	37.0	12.0	158.0	60.0	0.7248169067598296	1.0
ENSG00000162614.18;SE:chr1:77888759-77888533:77888759-77916054:+	15.0	38.0	47.0	182.0	0.26865381823460976	1.0
